,player_id,player_name,now_cost,position,team,gw1,gw2,gw3,gw4,gw5,gw6,gw7,gw8,gw9,gw10,gw11,gw12
404,405,Aké,53,DEF,Man City,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0
405,406,Khusanov,54,DEF,Man City,1.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
406,407,Matheus N.,53,DEF,Man City,1.0,0.0,2.0,0.0,1.0,12.0,5.0,7.0,2.0,2.0,13.0,1
407,408,Rúben,55,DEF,Man City,6.0,1.0,1.0,6.0,2.0,2.0,9.0,6.0,4.0,2.0,6.0,7
408,409,Stones,54,DEF,Man City,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
409,410,Lewis,48,DEF,Man City,11.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
410,411,O’Reilly,51,DEF,Man City,0.0,0.0,1.0,6.0,6.0,2.0,5.0,11.0,1.0,8.0,11.0,1
411,412,Vitor Reis,50,DEF,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
412,413,Marmoush,83,MID,Man City,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
413,414,Foden,80,MID,Man City,0.0,1.0,0.0,12.0,3.0,1.0,3.0,3.0,1.0,4.0,3.0,2
414,415,Savinho,69,MID,Man City,0.0,0.0,0.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,1
415,416,Bernardo,63,MID,Man City,3.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1
416,417,Cherki,64,MID,Man City,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,7
417,418,Doku,66,MID,Man City,3.0,1.0,1.0,10.0,3.0,10.0,1.0,1.0,1.0,2.0,11.0,2
418,419,Grealish,67,MID,Everton,1.0,11.0,10.0,2.0,1.0,2.0,10.0,0.0,1.0,2.0,3.0,3
419,420,Gündoğan,63,MID,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
420,421,Rodrigo,63,MID,Man City,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0
421,422,Kovačić,59,MID,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
422,423,N.Gonzalez,59,MID,Man City,3.0,1.0,0.0,1.0,1.0,2.0,3.0,5.0,0.0,4.0,8.0,2
423,424,Bobb,53,MID,Man City,6.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0
424,425,Echeverri,54,MID,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
425,426,McAtee,51,MID,Nott'm Forest,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
426,427,Reijnders,54,MID,Man City,10.0,2.0,2.0,3.0,9.0,2.0,3.0,1.0,1.0,1.0,0.0,1
427,428,Nypan,50,MID,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
428,429,Phillips,48,MID,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
429,430,Haaland,149,FWD,Man City,13.0,2.0,9.0,13.0,9.0,16.0,8.0,13.0,2.0,13.0,4.0,2
430,431,Bayindir,48,GKP,Man Utd,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
431,432,Onana,49,GKP,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
432,433,Harrison,40,GKP,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
433,434,Heaton,39,GKP,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
434,435,Mee,39,GKP,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
435,436,De Ligt,50,DEF,Man Utd,4.0,7.0,1.0,1.0,2.0,3.0,8.0,2.0,1.0,1.0,9.0,2
436,437,Martinez,48,DEF,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
437,438,Mazraoui,49,DEF,Man Utd,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1
438,439,D.Leon,42,DEF,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
439,440,Dalot,44,DEF,Man Utd,1.0,1.0,4.0,0.0,0.0,1.0,9.0,4.0,1.0,1.0,0.0,1
440,441,Dorgu,42,DEF,Man Utd,1.0,2.0,0.0,1.0,5.0,0.0,1.0,1.0,-1.0,1.0,5.0,1
441,442,Maguire,44,DEF,Man Utd,1.0,1.0,0.0,1.0,11.0,1.0,1.0,11.0,0.0,0.0,6.0,0
442,443,Shaw,45,DEF,Man Utd,2.0,2.0,1.0,1.0,2.0,1.0,6.0,2.0,9.0,1.0,1.0,2
443,444,Yoro,44,DEF,Man Utd,4.0,6.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,2
444,445,Amass,40,DEF,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
445,446,Fredricson,38,DEF,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
446,447,Heaven,38,DEF,Man Utd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
447,448,Malacia,38,DEF,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
448,449,B.Fernandes,89,MID,Man Utd,2.0,2.0,10.0,2.0,10.0,-1.0,3.0,8.0,4.0,5.0,5.0,2
449,450,Cunha,79,MID,Man Utd,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,8.0,4.0,3.0,0
450,451,Rashford,70,MID,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
451,452,Amad,63,MID,Man Utd,1.0,1.0,5.0,2.0,2.0,0.0,3.0,3.0,3.0,9.0,8.0,2
452,453,Garnacho,64,MID,Chelsea,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,3.0,11.0,0
453,454,Antony,59,MID,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
454,455,Mount,59,MID,Man Utd,2.0,3.0,1.0,0.0,1.0,1.0,10.0,3.0,0.0,0.0,1.0,1
455,456,Sancho,58,MID,Aston Villa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
456,457,Casemiro,55,MID,Man Utd,2.0,0.0,5.0,1.0,3.0,0.0,4.0,0.0,15.0,12.0,5.0,0
457,458,Mainoo,47,MID,Man Utd,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1
458,459,Ugarte,47,MID,Man Utd,1.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0
459,460,Collyer,45,MID,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
460,461,Fitzgerald,44,MID,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
461,462,J.Fletcher,43,MID,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
462,463,Kone,44,MID,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
463,464,Moorhouse,45,MID,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
464,465,Højlund,63,FWD,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
465,466,Zirkzee,58,FWD,Man Utd,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
466,467,Obi,43,FWD,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
467,468,Wheatley,45,FWD,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
468,469,Pope,52,GKP,Newcastle,9.0,4.0,5.0,8.0,6.0,2.0,7.0,2.0,3.0,3.0,3.0,3
469,470,Dúbravka,40,GKP,Burnley,2.0,6.0,2.0,3.0,4.0,1.0,2.0,9.0,2.0,2.0,2.0,2
470,471,Gillespie,39,GKP,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
471,472,Odysseas,40,GKP,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
472,473,Hall,52,DEF,Newcastle,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2
473,474,Schär,53,DEF,Newcastle,8.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4
474,475,Botman,49,DEF,Newcastle,0.0,0.0,8.0,1.0,8.0,3.0,6.0,1.0,2.0,-1.0,3.0,1
475,476,Burn,51,DEF,Newcastle,9.0,2.0,6.0,6.0,9.0,0.0,11.0,2.0,2.0,1.0,0.0,0
476,477,Livramento,49,DEF,Newcastle,9.0,4.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2
477,478,Trippier,50,DEF,Newcastle,6.0,1.0,6.0,8.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0
478,479,Krafth,43,DEF,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
479,480,Lascelles,43,DEF,Newcastle,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
480,481,A.Murphy,39,DEF,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
481,482,Ashby,39,DEF,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
482,483,Pivas,38,DEF,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
483,484,Targett,40,DEF,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
484,485,Gordon,72,MID,Newcastle,3.0,-2.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0
485,486,Elanga,66,MID,Newcastle,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1
486,487,Barnes,63,MID,Newcastle,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,15
487,488,Bruno G.,66,MID,Newcastle,3.0,6.0,3.0,2.0,0.0,2.0,14.0,2.0,10.0,4.0,4.0,10
488,489,J.Murphy,61,MID,Newcastle,1.0,0.0,3.0,6.0,3.0,3.0,1.0,1.0,8.0,8.0,2.0,2
489,490,Joelinton,59,MID,Newcastle,2.0,2.0,0.0,3.0,0.0,3.0,3.0,1.0,4.0,2.0,1.0,3
490,491,Tonali,54,MID,Newcastle,3.0,2.0,3.0,3.0,3.0,6.0,3.0,2.0,1.0,2.0,4.0,4
491,492,Antoñito C.,49,MID,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
492,493,Longstaff,49,MID,Leeds,1.0,1.0,5.0,2.0,2.0,15.0,2.0,2.0,6.0,1.0,1.0,2
493,494,Willock,50,MID,Newcastle,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1
494,495,Hayden,45,MID,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
495,496,Kuol,44,MID,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
496,497,L.Miley,44,MID,Newcastle,1.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0,2.0,0.0,1.0,0
497,498,White,45,MID,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
498,499,Isak,104,FWD,Liverpool,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,2
499,500,Osula,54,FWD,Newcastle,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0
500,501,Neave,44,FWD,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
501,502,Sels,47,GKP,Nott'm Forest,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,7
502,503,C.Miguel,40,GKP,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
503,504,Turner,40,GKP,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
504,505,Milenković,52,DEF,Nott'm Forest,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,8
505,506,Murillo,53,DEF,Nott'm Forest,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,17
506,507,Aina,47,DEF,Nott'm Forest,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
507,508,N.Williams,47,DEF,Nott'm Forest,1.0,2.0,1.0,0.0,10.0,1.0,0.0,1.0,1.0,1.0,2.0,13
508,509,David Carmo,45,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
509,510,Jair Cunha,43,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
510,511,Morato,43,DEF,Nott'm Forest,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0
511,512,O.Richards,45,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
512,513,Abbott,39,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
513,514,Boly,39,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
514,515,Gibbs-White,73,MID,Nott'm Forest,5.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,8.0,10.0,8
515,516,Hudson-Odoi,57,MID,Nott'm Forest,2.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1
516,517,Anderson,53,MID,Nott'm Forest,6.0,2.0,2.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,9.0,9
517,518,Jota,54,MID,Nott'm Forest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
518,519,Dominguez,50,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3
519,520,O'Brien,50,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
520,521,Sangaré,49,MID,Nott'm Forest,2.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,3
521,522,Yates,47,MID,Nott'm Forest,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1
522,523,Da Silva Moreira,45,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
523,524,Stamenic,45,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
524,525,Wood,72,FWD,Nott'm Forest,13.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0
525,526,Igor Jesus,58,FWD,Nott'm Forest,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2
526,527,Awoniyi,52,FWD,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
527,528,Patterson,43,GKP,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
528,529,Moore,39,GKP,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
529,530,Nna Noukeu,39,GKP,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
530,531,Ballard,46,DEF,Sunderland,17.0,1.0,0.0,0.0,1.0,1.0,3.0,10.0,2.0,4.0,10.0,1
531,532,Hume,45,DEF,Sunderland,6.0,1.0,2.0,6.0,4.0,6.0,1.0,11.0,2.0,1.0,1.0,1
532,533,Alese,40,DEF,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
533,534,Anderson,39,DEF,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
534,535,Cirkin,40,DEF,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
535,536,Hjelde,40,DEF,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
536,537,Huggins,40,DEF,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
537,538,Johnson,39,DEF,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
538,539,O'Nien,40,DEF,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
539,540,Pembele,39,DEF,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
540,541,Reinildo,40,DEF,Sunderland,6.0,3.0,1.0,6.0,-2.0,0.0,0.0,0.0,2.0,2.0,0.0,1
541,542,Seelt,40,DEF,Sunderland,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
542,543,Adingra,50,MID,Sunderland,6.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
543,544,Diarra,53,MID,Sunderland,3.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
544,545,Roberts,54,MID,Sunderland,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
545,546,Aleksić,49,MID,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
546,547,E.Le Fée,49,MID,Sunderland,1.0,1.0,11.0,0.0,2.0,3.0,2.0,5.0,1.0,6.0,2.0,2
547,548,Mundle,49,MID,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
548,549,Neil,48,MID,Sunderland,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
549,550,Poveda,48,MID,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
550,551,Rigg,48,MID,Sunderland,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0
551,552,Sadiki,50,MID,Sunderland,3.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,2
552,553,Talbi,50,MID,Sunderland,6.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,8.0,1.0,1.0,1
553,554,Ba,43,MID,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
554,555,Browne,45,MID,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
555,556,Ekwah,45,MID,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
556,557,H.Jones,44,MID,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
557,558,Matete,44,MID,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
558,559,Triantis,44,MID,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
559,560,Isidor,56,FWD,Sunderland,5.0,1.0,8.0,2.0,9.0,2.0,1.0,2.0,7.0,2.0,2.0,2
560,561,Mayenda,53,FWD,Sunderland,8.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
561,562,Abdullahi,43,FWD,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
562,563,Luís Hemir,44,FWD,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
563,564,Rusyn,44,FWD,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
564,565,Vicario,50,GKP,Spurs,9.0,9.0,3.0,8.0,1.0,2.0,3.0,1.0,6.0,4.0,1.0,1
565,566,Austin,39,GKP,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
566,567,Kinsky,39,GKP,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
567,568,Pedro Porro,54,DEF,Spurs,6.0,5.0,4.0,6.0,1.0,1.0,7.0,1.0,11.0,2.0,2.0,0
568,569,Romero,50,DEF,Spurs,6.0,7.0,2.0,12.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1
569,570,Danso,43,DEF,Spurs,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0
570,571,Davies,43,DEF,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
571,572,Dragusin,45,DEF,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
572,573,Spence,45,DEF,Spurs,6.0,6.0,1.0,5.0,1.0,2.0,0.0,1.0,6.0,2.0,1.0,0
573,574,Udogie,44,DEF,Spurs,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,0
574,575,Van de Ven,48,DEF,Spurs,6.0,6.0,1.0,14.0,1.0,2.0,2.0,0.0,23.0,2.0,1.0,0
575,576,Phillips,40,DEF,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
576,577,Takai,40,DEF,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
577,578,Vuskovic,39,DEF,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
578,579,Son,85,MID,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
579,580,Johnson,66,MID,Spurs,8.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1
580,581,Maddison,68,MID,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
581,582,Kudus,65,MID,Spurs,10.0,3.0,2.0,3.0,7.0,2.0,12.0,2.0,3.0,1.0,0.0,2
582,583,Kulusevski,64,MID,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
583,584,Tel,63,MID,Spurs,1.0,0.0,1.0,3.0,0.0,1.0,9.0,1.0,1.0,0.0,6.0,0
584,585,Bentancur,53,MID,Spurs,1.0,3.0,2.0,0.0,2.0,2.0,4.0,12.0,8.0,0.0,1.0,1
585,586,Bergvall,54,MID,Spurs,3.0,1.0,1.0,11.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0
586,587,Bissouma,52,MID,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
587,588,Odobert,53,MID,Spurs,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,7.0,2
588,589,Solomon,54,MID,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
589,590,Bryan,49,MID,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
590,591,Gray,48,MID,Spurs,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
591,592,Moore,50,MID,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
592,593,P.M.Sarr,48,MID,Spurs,6.0,3.0,2.0,8.0,0.0,4.0,1.0,1.0,6.0,4.0,2.0,1
593,594,Min-hyeok,45,MID,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
594,595,Olusesi,44,MID,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
595,596,Solanke,72,FWD,Spurs,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
596,597,Richarlison,64,FWD,Spurs,13.0,4.0,2.0,1.0,9.0,2.0,1.0,1.0,4.0,1.0,6.0,6
597,598,Lankshear,45,FWD,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
598,599,Scarlett,43,FWD,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
599,600,Areola,43,GKP,West Ham,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,9
600,601,Foderingham,40,GKP,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
601,602,Hegyi,39,GKP,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
602,603,Diouf,43,DEF,West Ham,1.0,3.0,10.0,1.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0,3
603,604,Emerson,44,DEF,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
604,605,Kilman,43,DEF,West Ham,0.0,0.0,6.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,3
605,606,Mavropanos,44,DEF,West Ham,0.0,0.0,6.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0
606,607,N.Aguerd,44,DEF,West Ham,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
607,608,Scarles,44,DEF,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
608,609,Todibo,43,DEF,West Ham,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,5
609,610,Wan-Bissaka,42,DEF,West Ham,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,3.0,2
610,611,Casey,40,DEF,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
611,612,L.Paquetá,59,MID,West Ham,2.0,9.0,10.0,2.0,1.0,4.0,1.0,2.0,1.0,9.0,4.0,0
